act_id,act_name,section_name,act_name_std,section_name_std,act_issue_flag,old_act_id
2134,"POCSO  Protection of Children from sexual offences Act , 2012",21,POCSO Act,21,0,NA
2136,"POCSO  Protection of Children from sexual offences Act , 2012",5,POCSO Act,5,0,NA
2145,Indian Penal Code,654D,I.P.C.,354 D,0,NA
2146,Indian Penal Code,452.506,I.P.C.,452/506,0,NA
2151,Scheduled Castes and Scheduled Tribes Orders (Amendment)  Act,3(1)(Xi),"SC/ST Act, 1989",3(1)(x),0,NA
2153,Indian Penal Code,330,I.P.C.,330,0,NA
2160,Indian Penal Code,37,I.P.C.,37,0,NA
2168,Indian Penal Code,120 B,I.P.C.,120 B,0,NA
2169,"POCSO  Protection of Children from sexual offences Act , 2012",261,I.P.C.,261,0,NA
2172,Indian Penal Code,249,I.P.C.,249,0,NA
2173,Indian Penal Code,354A(iii),I.P.C.,354 A(3),0,NA
2174,Protection of Children From Sexual Offences Act,21(2),POCSO Act,21(2),0,NA
2175,Indian Penal Code,229,I.P.C.,229,0,NA
2176,Indian Penal Code,234,I.P.C.,234,0,NA
2177,Indian Penal Code,506.509.12,I.P.C. & POCSO Act,506/509; 12,1,NA
2178,Indian Penal Code,254,I.P.C.,254,0,NA
2179,Medical Termination of Pregnency Act,27,Medical Termination of Pregnency Act,27,1,NA
2180,Indian Penal Code,392,I.P.C.,392,0,NA
2181,Indian Penal Code,79JJACT,"JJ Act, 2015",79,0,NA
2182,Indian Penal Code,253,I.P.C.,253,0,NA
2183,Narcotic Drugs and Psychotropic Substances Act 1985,27,Narcotic Drugs and Psychotropic Substances Act,27,0,NA
2184,Narcotic Drugs and Psychotropic Substances Act 1985,61,Narcotic Drugs and Psychotropic Substances Act,61,0,NA
2185,Narcotic Drugs and Psychotropic Substances Act 1985,85,Narcotic Drugs and Psychotropic Substances Act 1985,85,1,NA
2186,Indian Penal Code,376-AB,I.P.C.,376 AB,0,NA
2187,Indian Penal Code,376/506,I.P.C.,376/506,0,NA
2188,SC/ST Prevention of Attrocities Act 1989,3(i),"SC/ST Amendment Act, 2015",3(1)(i),0,NA
2189,Indian Penal Code,342/506/120B,I.P.C.,342/506/120 B,0,NA
2190,Code of Criminal Procedure,482,I.P.C.,482,0,NA
2191,Indian Penal Code,376(AB),I.P.C.,376 AB,0,NA
2192,Indian Penal Code,505,I.P.C.,505,0,NA
2193,Protection of Children From Sexual Offences Act,5,POCSO Act,5,0,NA
2194,Indian Penal Code,308,I.P.C.,308,0,NA
2195,SC/ST Prevention of Attrocities Act 1989,3(1)(s),"SC/ST Amendment Act, 2015",3(1)(s),0,NA
2196,"Juvenile Justice Amended Act, 2006",23,"JJ Act, 2000",23,0,NA
2197,Child Marriage Restraint Act 1929,9,PCMA,9,0,NA
2198,Indian Penal Code,367D,I.P.C.,367 D,0,NA
2199,Indian Penal Code,292,I.P.C.,292,0,NA
2200,Protection of Children From Sexual Offences Act,354,I.P.C.,354,0,NA
2201,Indian Penal Code,376(2)(F)(I),I.P.C.,376(2)(F)(I),0,NA
2202,Indian Penal Code,376-3,I.P.C.,376(3),0,NA
2203,Indian Arms Act 1959,27,Arms Act,27,0,NA
2204,Indian Arms Act 1959,54,Arms Act,54,1,NA
2205,Motor Vehicle Act,5,Motor Vehicles Act,5,0,NA
2206,Motor Vehicle Act,180,Motor Vehicles Act,180,0,NA
2207,Motor Vehicle Act,3,Motor Vehicles Act,3,0,NA
2208,Motor Vehicle Act,181,Motor Vehicles Act,181,0,NA
2209,Indian Penal Code,34&8POCSOACT,I.P.C. & POCSO Act,34; 8,1,NA
2210,"Juvenile Justice Amended Act, 2006",75,"JJ Act, 2015",75,0,NA
2211,Indian Penal Code,358,I.P.C.,358,0,NA
2212,Indian Penal Code,244,I.P.C.,244,0,NA
2213,Indian Penal Code,354/POCSO,I.P.C. & POCSO Act,354,1,NA
2214,Protection of Children From Sexual Offences Act,21(1),POCSO Act,21(1),0,NA
2215,Protection of Children From Sexual Offences Act,363,I.P.C.,363,0,NA
2216,Protection of Children From Sexual Offences Act,376,I.P.C.,376,0,NA
2217,"Juvenile Justice Amended Act, 2006",77,"JJ Act, 2015",77,0,NA
2218,Indian Penal Code,170,I.P.C.,170,0,NA
2219,Indian Penal Code,354/506,I.P.C.,354/506,0,NA
2220,"Juvenile Justice Amended Act, 2006",79,"JJ Act, 2015",79,0,NA
2221,IPC,354D,I.P.C.,354 D,0,NA
2222,Protection of Children from Sexual Offences Rules,3,POCSO Act,3,0,NA
2223,Protection of Children from Sexual Offences Rules,5,POCSO Act,5,0,NA
2224,IPC,376,I.P.C.,376,0,NA
2225,IPC,363,I.P.C.,363,0,NA
2226,IPC,366,I.P.C.,366,0,NA
2227,IPC,376(2),I.P.C.,376(2),0,NA
2228,Protection of Children from Sexual Offences Rules,376,I.P.C.,376,0,NA
2230,Protection of Children from Sexual Offences Rules,9,POCSO Act,9,0,NA
2231,IPC,342,I.P.C.,342,0,NA
2232,IPC,506,I.P.C.,506,0,NA
2233,IPC,34,I.P.C.,34,0,NA
2234,IPC,373,I.P.C.,373,0,NA
2235,IPC,120B,I.P.C.,120 B,0,NA
2236,IPC,367,I.P.C.,367,0,NA
2237,IPC,328,I.P.C.,328,0,NA
2241,IPC,377,I.P.C.,377,0,NA
2243,Protection of Children from Sexual Offences Rules,7,POCSO Act,7,0,NA
2244,IPC,370,I.P.C.,370,0,NA
2245,IPC,374,I.P.C.,374,0,NA
2246,Protection of Children from Sexual Offences Rules,11,POCSO Act,11,0,NA
2247,IPC,354,I.P.C.,354,0,NA
2248,IPC,509,I.P.C.,509,0,NA
2249,IPC,376 (3),I.P.C.,376(3),0,NA
2250,Protection of Children from Sexual Offences Rules,5(n),POCSO Act,5(n),0,NA
2251,IPC,511,I.P.C.,511,0,NA
2252,IPC,366A,I.P.C.,366 A,0,NA
2254,IPC,174A,I.P.C.,174 A,0,NA
2256,IPC,354A,I.P.C.,354 A,0,NA
2257,IPC,354B,I.P.C.,354 B,0,NA
2258,IPC,451,I.P.C.,451,0,NA
2260,IPC,323,I.P.C.,323,0,NA
2261,IPC,376 (2),I.P.C.,376(2),0,NA
2263,Protection of Children from Sexual Offences Rules,377,I.P.C.,377,0,NA
2264,Protection of Children from Sexual Offences Rules,21,POCSO Act,21,0,NA
2266,Protection of Children from Sexual Offences Rules,6 POCSO,POCSO Act,6,0,NA
2268,IPC,376(D),I.P.C.,376 D,0,NA
2269,IPC,376(2)(i),I.P.C.,376(2)(i),0,NA
2271,Protection of Children from Sexual Offences Rules,9(n),POCSO Act,9(n),0,NA
2272,IPC,506(1),I.P.C.,506,0,NA
2274,IPC,452,I.P.C.,452,0,NA
2280,IPC,365,I.P.C.,365,0,NA
2282,IPC,366(a)328,I.P.C.,366 A/328,0,NA
2283,Protection of Children from Sexual Offences Rules,354,I.P.C.,354,0,NA
2284,Protection of Children from Sexual Offences Rules,6POCSO,POCSO Act,6,0,NA
2287,IPC,302,I.P.C.,302,0,NA
2288,IPC,307,I.P.C.,307,0,NA
2290,IPC,341,I.P.C.,341,0,NA
2291,IPC,326,I.P.C.,326,0,NA
2292,IPC,376D,I.P.C.,376 D,0,NA
2293,IPC,109,I.P.C.,109,0,NA
2294,IPC,504,I.P.C.,504,0,NA
2295,"Juvenile Justice Amended Act, 2006",85,"JJ Act, 2015",85,0,NA
2303,Protection of Children from Sexual Offences Rules,9(m),POCSO Act,9(m),0,NA
2304,Protection of Children from Sexual Offences Rules,11(iv),POCSO Act,11(iv),0,NA
2305,IPC,384,I.P.C.,384,0,NA
2306,Protection of Children from Sexual Offences Rules,---,POCSO Act,---,1,NA
2313,Protection of Children from Sexual Offences Rules,21POCSO,POCSO Act,21,0,NA
2316,IPC,427,I.P.C.,427,0,NA
2318,IPC,323.354,I.P.C.,323/354,0,NA
2319,IPC,506.34,I.P.C.,506/34,0,NA
2321,IPC,379,I.P.C.,379,0,NA
2324,IPC,343,I.P.C.,343,0,NA
2329,SC/ST(Prevention of attrocities) Act 1989,3,SC/ST Act,3,1,NA
2330,Protection of Children from Sexual Offences Rules,19,POCSO Act,19,0,NA
2337,IPC,368,I.P.C.,368,0,NA
2342,Protection of Children from Sexual Offences Rules,9(l),POCSO Act,9(l),0,NA
2345,Protection of Children from Sexual Offences Rules,5(j)(ii)(l),POCSO Act,5(j)(ii)/5(l),0,NA
2346,IPC,376(2)(i)(n),I.P.C.,376(2)(i)/376(2)(n),0,NA
2351,Protection of Children from Sexual Offences Rules,12POCSO,POCSO Act,12,0,NA
2352,Protection of Children from Sexual Offences Rules,323,I.P.C.,323,0,NA
2354,IPC,356,I.P.C.,356,0,NA
2355,IPC,376(2)(f),I.P.C.,376(2)(f),0,NA
2356,Indian Arms Act 1959,25,Arms Act,25,0,NA
2358,Protection of Children from Sexual Offences Rules,4POCSO,POCSO Act,4,0,NA
2359,IPC,354A(i),I.P.C.,354 A(i),0,NA
2360,IPC,376-C,I.P.C.,376 C,0,NA
2364,IPC,365344,I.P.C.,365/344,0,NA
2365,IPC,346,I.P.C.,346,0,NA
2366,IPC,380,I.P.C.,380,0,NA
2367,IPC,411,I.P.C.,411,0,NA
2369,Protection of Children from Sexual Offences Rules,9(m)(n),POCSO Act,9(m)/9(n),0,NA
2370,Protection of Children from Sexual Offences Rules,394,I.P.C.,394,0,NA
2371,Protection of Children from Sexual Offences Rules,397,I.P.C.,397,0,NA
2372,IPC,376(2)(n),I.P.C.,376(2)(n),0,NA
2373,Protection of Children from Sexual Offences Rules,325,I.P.C.,325,0,NA
2374,Protection of Children from Sexual Offences Rules,354B,I.P.C.,354B,0,NA
2375,Protection of Children from Sexual Offences Rules,367,I.P.C.,367,0,NA
2376,Protection of Children from Sexual Offences Rules,308,I.P.C.,308,0,NA
2377,Protection of Children from Sexual Offences Rules,509,I.P.C.,509,0,NA
2378,Protection of Children from Sexual Offences Rules,34,I.P.C.,34,0,NA
2379,Protection of Children from Sexual Offences Rules,506,I.P.C.,506,0,NA
2381,IPC,313,I.P.C.,313,0,NA
2388,IPC,325,I.P.C.,325,0,NA
2389,IPC,435,I.P.C.,435,0,NA
2391,Cr. P.C.,156,I.P.C.,156,0,NA
2392,IPC,376IPC,I.P.C.,376,0,NA
2393,IPC,376DB,I.P.C.,376 DB,0,NA
2394,IPC,392,I.P.C.,392,0,NA
2395,IPC,376(2)(n)(i),I.P.C.,376(2)(n)/376(2)(i),0,NA
2397,IPC,354C,I.P.C.,354 C,0,NA
2405,Protection of Children from Sexual Offences Rules,6POCSOACT,POCSO Act,6,0,NA
2406,Protection of Children from Sexual Offences Rules,5(l),POCSO Act,5(l),0,NA
2409,IPC,376AB,I.P.C.,376 AB,0,NA
2410,Protection of Children from Sexual Offences Rules,12POSCO,POCSO Act,12,0,NA
2411,Protection of Children from Sexual Offences Rules,9(p)/12,POCSO Act,9(p)/12,0,NA
2413,IPC,376 C,I.P.C.,376 C,0,NA
2414,Protection of Children from Sexual Offences Rules,363,I.P.C.,363,0,NA
2415,IPC,---,I.P.C.,---,1,NA
2416,IPC,403,I.P.C.,403,0,NA
2417,IPC,420,I.P.C.,420,0,NA
2419,Protection of Children from Sexual Offences Rules,1011,POCSO Act,1011,1,NA
2421,IPC,344,I.P.C.,344,0,NA
2423,Protection of Children from Sexual Offences Rules,5(l)(j)(ii),POCSO Act,5(j)(ii)/5(l),0,NA
2424,IPC,376(3),I.P.C.,376(3),0,NA
2427,IPC,279,I.P.C.,279,0,NA
2430,Protection of Children from Sexual Offences Rules,10POCSO,POCSO Act,10,0,NA
2448,IPC,12376AB,I.P.C.,376 AB,0,NA
2449,IPC,312,I.P.C.,312,0,NA
2450,IPC,201,I.P.C.,201,0,NA
2454,Protection of Children from Sexual Offences Rules,14,POCSO Act,14,0,NA
2458,Protection of Children from Sexual Offences Rules,16,POCSO Act,16,0,NA
2463,Protection of Children from Sexual Offences Rules,POCSO,POCSO Act,POCSO,1,NA
2467,IPC,370A,I.P.C.,370 A,0,NA
2470,"The Delhi Prevention of Defacement of Property Act, 2007",6,POCSO Act,6,0,NA
2473,IPC,376A,I.P.C.,376 A,0,NA
2474,IPC,354-A,I.P.C.,354 A,0,NA
2475,IPC,354-D,I.P.C.,354 D,0,NA
2480,Protection of Children from Sexual Offences Rules,8POCSO,POCSO Act,8,0,NA
2481,IPC,454,I.P.C.,454,0,NA
2482,IPC,376(2)(F)(N),I.P.C.,376(2)(f)/376(2)(n),0,NA
2490,Protection of Children from Sexual Offences Rules,18POCSO,POCSO Act,18,0,NA
2491,Protection of Children from Sexual Offences Rules,511,I.P.C.,511,0,NA
2492,IPC,376(3)506,I.P.C.,376(3)/506,0,NA
2501,IPC,455,I.P.C.,455,0,NA
2503,IPC,457,I.P.C.,457,0,NA
2504,IPC,506(II),I.P.C.,506,0,NA
2505,Protection of Children from Sexual Offences Rules,11(I),POCSO Act,11(I),0,NA
2508,Protection of Children from Sexual Offences Rules,5(l)(m),POCSO Act,5(l)(m),0,NA
2519,Protection of Children from Sexual Offences Rules,9(e),POCSO Act,9(e),0,NA
2521,Protection of Children from Sexual Offences Rules,5(m),POCSO Act,5(m),0,NA
2523,IPC,376 (i),I.P.C.,376(1),0,NA
2527,Protection of Children from Sexual Offences Rules,5(l)(n),POCSO Act,5(l)(n),0,NA
2531,IPC,376.506,I.P.C.,376/506,0,NA
2534,Protection of Children From Sexual Offences Act,Punishment for sexual harassment-12,POCSO Act,12,0,NA
2535,Indian Official Secrets Act 1923,363,I.P.C.,363,0,NA
2536,Protection of Children From Sexual Offences Act,Punishment for sexual assault-8,POCSO Act,8,0,NA
2537,Indian Official Secrets Act 1923,354A,I.P.C.,354 A,0,NA
2538,Indian Official Secrets Act 1923,354,I.P.C.,354,0,NA
2539,Protection of Children From Sexual Offences Act,Punishment for penetrative sexual assault-4,POCSO Act,4,0,NA
2540,Indian Penal Code,376.328.120B,I.P.C.,376/328/120 B,0,NA
2541,Provincial Small Cause Court Act 1887,---,Provincial Small Cause Court Act 1887,---,1,NA
2542,Protection of Children from Sexual Offences Act 2012,4,POCSO Act,4,0,NA
2543,Protection of Children from Sexual Offences Act 2012,6,POCSO Act,6,0,NA
2544,Protection of Children from Sexual Offences Act 2012,8,POCSO Act,8,0,NA
2545,Protection of Children from Sexual Offences Act 2012,12,POCSO Act,12,0,NA
2547,Indian Penal Code,376(2G),I.P.C.,376(2)(g),0,NA
2548,Cr. P. C.,---,Cr. P. C.,---,1,NA
2549,Protection of Children from Sexual Offences Act 2012,21,POCSO Act,21,0,NA
2550,Protection of Children from Sexual Offences Act 2012,10,POCSO Act,10,0,NA
2551,Indian Penal Code,3476,I.P.C.,376,0,NA
2552,Protection of Children from Sexual Offences Act 2012,376,I.P.C.,376,0,NA
2554,Indian Penal Code,346C,I.P.C.,376 C,0,NA
2555,Protection of Children from Sexual Offences Act 2012,363,I.P.C.,363,0,NA
2559,Protection of Children from Sexual Offences Act 2012,17,POCSO Act,17,0,NA
2562,Protection of Children from Sexual Offences Act 2012,366,I.P.C.,366,0,NA
2563,Hindu Marriage Act 1956,67,Hindu Marriage Act 1956,67,1,NA
2564,Protection of Children from Sexual Offences Act 2012,16,POCSO Act,16,0,NA
2565,Indian Penal Code,376(2F),I.P.C.,376(2)(f),0,NA
2568,Protection of Children from Sexual Offences Act 2012,9(N),POCSO Act,9(n),0,NA
2569,Indian Penal Code,354D/354B,I.P.C.,354 D/354 B,0,NA
2570,Indian Penal Code,506/452,I.P.C.,506/452,0,NA
2571,Indian Penal Code,-12363,I.P.C.,-12363,1,NA
2572,Indian Penal Code,3765,I.P.C.,3765,1,NA
2573,Indian Penal Code,0.366,I.P.C.,0.366,1,NA
2574,Indian Post Office Act 1898,323,I.P.C.,323,0,NA
2575,Indian Post Office Act 1898,354,I.P.C.,354,0,NA
2576,Indian Post Office Act 1898,506,I.P.C.,506,0,NA
2577,Indian Post Office Act 1898,34,I.P.C.,34,0,NA
2579,Indian Penal Code,355,I.P.C.,355,0,NA
2580,Indian Penal Code,363.367.377,I.P.C.,363/367/377,0,NA
2582,Protection of Children from Sexual Offences Act 2012,6,POCSO Act,6,0,NA
2584,Protection of Children from Sexual Offences Act 2012,506,I.P.C.,506,0,NA
2586,Indian Penal Code,242,I.P.C.,242,0,NA
2587,Protection of Children from Sexual Offences Act 2012,3,POCSO Act,3,0,NA
2588,Indian Penal Code,174,I.P.C.,174,0,NA
2591,Indian Penal Code,3654B,I.P.C.,354 B,0,NA
2592,Indian Penal Code,3541,I.P.C.,3541,1,NA
2593,Indian Penal Code,3786,I.P.C.,3786,1,NA
2594,Protection of Children from Sexual Offences Act 2012,13,POCSO Act,13,0,NA
2595,Immoral Traffic Prevention Act,67,Information Technology Act,67,0,NA
2596,Protection of Children from Sexual Offences Act 2012,18,POCSO Act,18,0,NA
2597,Protection of Children from Sexual Offences Act 2012,0,POCSO Act,0,0,NA
2598,Indian Penal Code,3213,I.P.C.,3213,1,NA
2599,Indian Penal Code,323.354.354B,I.P.C.,323/354/354 B,0,NA
2601,Protection of Children from Sexual Offences Act 2012,8POCSOACT,POCSO Act,8,0,NA
2602,Protection of Children from Sexual Offences Act 2012,---,POCSO Act,---,1,NA
2605,Indian Penal Code,385,I.P.C.,385,0,NA
2606,Protection of Children from Sexual Offences Act 2012,7,POCSO Act,7,0,NA
2608,Indian Penal Code,1098,I.P.C.,1098,1,NA
2609,Indian Penal Code,354NB,I.P.C.,354 B,0,NA
2610,Indian Penal Code,(2),I.P.C.,-2,1,NA
2611,Indian Penal Code,35B,I.P.C.,354 B,0,NA
2612,Protection of Children from Sexual Offences Act 2012,9,POCSO Act,9,0,NA
2613,Protection of Children from Sexual Offences Act 2012,354/354D/506,I.P.C.,354/354 D/506,0,NA
2614,Indian Penal Code,509Q,I.P.C.,509,0,NA
2617,Indian Penal Code,3623,I.P.C.,3623,1,NA
2618,Protection of Children from Sexual Offences Act 2012,14,POCSO Act,14,0,NA
2619,Cr. P. C.,395,I.P.C.,395,0,NA
2621,Protection of Children from Sexual Offences Act 2012,5,POCSO Act,5,0,NA
2622,Indian Penal Code,342.354.354B,I.P.C.,342/354/354 B,0,NA
2623,Indian Penal Code,307A,I.P.C.,307,0,NA
2625,Indian Penal Code,363.354.354D,I.P.C.,363/354/354 D,0,NA
2627,Protection of Children from Sexual Offences Act 2012,22,POCSO Act,22,0,NA
2628,Delhi Agricultural Cattle Preservation Act 1994,376,I.P.C.,376,0,NA
2629,Delhi Agricultural Cattle Preservation Act 1994,363,I.P.C.,363,0,NA
2630,Indian Penal Code,466,I.P.C.,466,0,NA
2632,Indian Official Secrets Act 1923,376,I.P.C.,376,0,NA
2633,Indian Official Secrets Act 1923,365,I.P.C.,365,0,NA
2634,Indian Official Secrets Act 1923,120B,I.P.C.,120 B,0,NA
2635,Indian Official Secrets Act 1923,34,I.P.C.,34,0,NA
2636,Indian Penal Code,354A354D3415,I.P.C.,354 A/354 D/341,0,NA
2637,Indian Penal Code,3654D,I.P.C.,354 D,0,NA
2638,Indian Arms Act 1959,354,I.P.C.,354,0,NA
2639,Indian Arms Act 1959,323,I.P.C.,323,0,NA
2643,Indian Penal Code,108,I.P.C.,108,0,NA
2644,Indian Penal Code,489A,I.P.C.,489 A,0,NA
2645,Protection of Children from Sexual Offences Act 2012,11,POCSO Act,11,0,NA
2646,Hindu Minority and Guardianship Act 1956,---,Hindu Minority and Guardianship Act 1956,---,1,NA
2647,Protection of Children from Sexual Offences Act 2012,238,I.P.C.,238,0,NA
2648,Indian Penal Code,394,I.P.C.,394,0,NA
2649,Protection of Children from Sexual Offences Act 2012,2,POCSO Act,2,1,NA
2652,Indian Penal Code,B506,I.P.C.,506,0,NA
2655,Indian Arms Act 1959,377,I.P.C.,377,0,NA
2656,Indian Arms Act 1959,506,I.P.C.,506,0,NA
2657,Indian Arms Act 1959,511,I.P.C.,511,0,NA
2658,Indian Penal Code,34A,I.P.C.,354 A,0,NA
2659,Indian Penal Code,3545A,I.P.C.,354 A,0,NA
2660,Indian Penal Code,28,I.P.C.,328,0,NA
2661,Indian Penal Code,354A3576,I.P.C.,354 A/376,0,NA
2662,Indian Penal Code,366/376,I.P.C.,366/376,0,NA
2664,Indian Arms Act 1959,354A,I.P.C.,354 A,0,NA
2665,Indian Arms Act 1959,354D,I.P.C.,354 D,0,NA
2666,Indian Penal Code,354A354D509,I.P.C.,354 A/354 D/509,0,NA
2667,Indian Penal Code,35D,I.P.C.,354 D,0,NA
2669,Indian Penal Code,354B.451,I.P.C.,354 B/451,0,NA
2670,Provident Fund Insurance Act,---,Provident Fund Insurance Act,---,1,NA
2671,Indian Penal Code,4561,I.P.C.,4561,1,NA
2672,Child Marriage Restraint Act 1929,10,PCMA,10,0,NA
2673,Indian Arms Act 1959,24,Arms Act,24,1,NA
2674,Indian Arms Act 1959,29,Arms Act,29,0,NA
2675,Indian Penal Code,376506,I.P.C.,376/506,0,NA
2677,Child Labour Act,3,Child Labour (Prohibition and Regulation) Act,3,0,NA
2678,Child Labour Act,14,Child Labour (Prohibition and Regulation) Act,14,0,NA
2679,Indian Penal Code,376(2)(I)(F),I.P.C.,376(2)(I)/376(2)(f),0,NA
2681,Indian Penal Code,354D506,I.P.C.,354D /506,0,NA
2682,Indian Penal Code,363.366.376,I.P.C.,363/366/376,0,NA
2684,Indian Penal Code,4652,I.P.C.,4652,1,NA
2685,Indian Penal Code,376/506/120,I.P.C.,376/506/120,0,NA
2686,Indian Penal Code,516,I.P.C.,516,0,NA
2687,Protection of Children from Sexual Offences Act 2012,06POCSOACT,POCSO Act,6,0,NA
2688,Protection of Children from Sexual Offences Act 2012,14POCSOACT,POCSO Act,14,0,NA
2689,Protection of Children from Sexual Offences Act 2012,8 POCSO,POCSO Act,8,0,NA
2691,Protection of Children from Sexual Offences Act 2012,04POCSOACT,POCSO Act,4,0,NA
2692,Protection of Children from Sexual Offences Act 2012,12POCSOACT,POCSO Act,12,0,NA
2693,Protection of Children from Sexual Offences Act 2012,10POCSOACT,POCSO Act,10,0,NA
2694,Protection of Children from Sexual Offences Act 2012,8,POCSO Act,8,0,NA
2696,Indian Penal Code,341D,I.P.C.,341,0,NA
2697,Indian Penal Code,0,I.P.C.,0,1,NA
2698,Protection of Children from Sexual Offences Act 2012,12 POCSO,POCSO Act,12,0,NA
2701,Indian Penal Code,354DIPC,I.P.C.,354 D,0,NA
2702,Protection of Children from Sexual Offences Act 2012,06POCSO ACT,POCSO Act,6,0,NA
2704,Protection of Children from Sexual Offences Act 2012,6 POCSO,POCSO Act,6,0,NA
2706,Protection of Children from Sexual Offences Act 2012,08POCSOACT,POCSO Act,8,0,NA
2708,Protection of Children from Sexual Offences Act 2012,6POCSO ACT,POCSO Act,6,0,NA
2709,Protection of Children from Sexual Offences Act 2012,06 POCSO ACT,POCSO Act,6,0,NA
2711,Protection of Children from Sexual Offences Act 2012,6 POCSO ACT,POCSO Act,6,0,NA
2712,Protection of Children from Sexual Offences Act 2012,6POCSOACT,POCSO Act,6,0,NA
2713,Indian Penal Code,(2,I.P.C.,(2,1,NA
2714,Indian Penal Code,)(F)(2),I.P.C.,)(F)(2),1,NA
2715,Indian Penal Code,(J)IPC,I.P.C.,(J)IPC,1,NA
2716,"Juvenile Justice Amended Act, 2006",75JJACT,"JJ Act, 2015",75,0,NA
2717,Indian Penal Code,376(N),I.P.C.,376(2)(n),0,NA
2719,"Juvenile Justice Amended Act, 2006",79JJACT,"JJ Act, 2015",79,0,NA
2720,Child Labour Act,14CLACT,Child Labour (Prohibition and Regulation) Act,14,0,NA
2721,Child Marriage Restraint Act 1929,09PCMACT,PCMA,9,0,NA
2722,Protection of Children from Sexual Offences Act 2012,77 J.J ACT &8 POCSO,"POCSO Act & JJ Act, 2015",8; 77,1,NA
2723,Indian Penal Code,354 (A),I.P.C.,354 A,0,NA
2724,Protection of Children from Sexual Offences Act 2012,12POCSO ACT,POCSO Act,12,0,NA
2725,Protection of Children from Sexual Offences Act 2012,4POCSOACT,POCSO Act,4,0,NA
2727,Indian Penal Code,376(2,I.P.C.,376(2),0,NA
2728,Indian Penal Code,i)IPC,I.P.C.,i)IPC,1,NA
2729,Protection of Children from Sexual Offences Act 2012,10 POCSO,POCSO Act,10,0,NA
2730,Protection of Children from Sexual Offences Act 2012,4,POCSO Act,4,0,NA
2731,Protection of Children from Sexual Offences Act 2012,10 POCSO ACT,POCSO Act,10,0,NA
2732,Indian Penal Code,376 (2) (I),I.P.C.,376(2)(I),0,NA
2733,Protection of Children from Sexual Offences Act 2012,6 pocso,POCSO Act,6,0,NA
2735,Protection of Children from Sexual Offences Act 2012,4 POCSO,POCSO Act,4,0,NA
2736,Indian Penal Code,I,I.P.C.,I,1,NA
2737,Indian Penal Code,F,I.P.C.,F,1,NA
2738,Indian Penal Code,J,I.P.C.,J,1,NA
2739,Indian Penal Code,K/506 IPC,I.P.C.,506,0,NA
2740,Indian Penal Code,511IPC,I.P.C.,511,0,NA
2742,Indian Penal Code,174A IPC,I.P.C.,174 A,0,NA
2743,Protection of Children from Sexual Offences Act 2012,17 POCSO,POCSO Act,17,0,NA
2745,Protection of Children from Sexual Offences Act 2012,12POCSO,POCSO Act,12,0,NA
2746,Indian Penal Code,376AB IPC,I.P.C.,376 AB,0,NA
2747,Protection of Children from Sexual Offences Act 2012,6  POCSO,POCSO Act,6,0,NA
2748,Indian Penal Code,354 IPC,I.P.C.,354,0,NA
2749,Indian Penal Code,376(2)(I)(H),I.P.C.,376(2)(I)/376(2)(h),0,NA
2750,Protection of Children from Sexual Offences Act 2012,06IPC,POCSO Act,6,0,NA
2753,Indian Penal Code,368IPC,I.P.C.,368,0,NA
2754,Protection of Children from Sexual Offences Act 2012,21POCSOACT,POCSO Act,21,0,NA
2755,Protection of Children from Sexual Offences Act 2012,04POCOSACT,POCSO Act,4,0,NA
2756,Protection of Children from Sexual Offences Act 2012,12 POCSO ACT,POCSO Act,12,0,NA
2757,Indian Penal Code,328 IPC,I.P.C.,328,0,NA
2758,Indian Penal Code,383IPC,I.P.C.,383,0,NA
2759,Protection of Children from Sexual Offences Act 2012,04POCSO ACT,POCSO Act,4,0,NA
